hash,string,length,frequency,field_count
b5df0e42c89575408057e5e7e26225d8,Plongées,9,1,1
9c08f28d6040d4f87c25edc78bfccc9,Caminando con la Iglesia de los pobres: homenaje al P. Roberto Bolton G.,72,1,1
5914d9fd31335fb39befbef732b8c779,Why churches do grow in Asia,28,1,1
3fb4a30fff30c2be6388b31ce2041211,The double image: mutations of Christian mythology in the work of four French Catholic writers of to-day and yesterday,118,1,1
e141c2addba5bac759ce3b12d3d86517,"An account of the empire of Marocco, and the district of Suse: compiled from miscellaneous observations made during a long residence in, and various journies through, these countries : to which is added, an accurate and interesting account of Timbuctoo, the great emporium of Central Africa",290,1,1
1dc3e81a58d811cbf8bddaeedd24d174,Les idées politiques de Lucain,31,1,1
53a5a6a9ef681722b8d6c00a7af47e25,"A discourse, delivered January 27, 1830, at the ordination of the Rev. Christopher T. Thayer: to the pastoral care of the First Parish in Beverly",145,1,1
899651d55a634bfee0af72cea1c53890,Development of the speech reception test: description of the development for use in the Health and nutrition examination survey of 1974-1975 of a new test of hearing discrimination ability for speech sounds based on the revised Central Institute for the Deaf sentences,268,1,1
cc6418479c69bb2be13f10f19dd6baa7,"M. Annaei Lucani De bello civili, liber II. Text, introduction and commentary by F. H. M. van Campen",100,1,1
3154f03380064eee110d21ac4907a3a7,The poetical works of Samuel Butler,35,1,1
e1ec701c924a689b293fea3d3766333,"Refraction status and motility defects of persons 4-74 years, United States, 1971-1972",86,1,1
c5e25efbd06f3bb87451c37a6073203a,Zhu Xi wen xue yan jiu; 朱熹文学硏究,30,1,1
4eab374a3f94e9a0aa32e843f817352f,Mauriac: Thérèse Desqueyroux,30,1,1
7cec9c8652923f6887732a7728573f6d,Lovecraft et la s.-f.,21,1,1
6cd81b5ea950781fc3602e1293e76b74,John Macnab,11,1,1
535e7abeb7c3e191aa2e7a590d60f026,A plain account of the Lord's Supper,36,1,1
29d01eb60fd7493a90dada9f6589f969,Spy thrillers: from Buchan to Le Carré,39,1,1
8504632fb711ea9cbb4a482fc687e059,La noche de Ulises,18,1,1
7cd6df869965aa0b3519860a82bca96c,Angel in the forest,19,1,1
95a56e9d1ba6befc89519be6989bcece,"Robert Owen's journal: Explanatory of the means to well-place, and well-feed, well-clothe, well-lodge, well-employ, well-educate, well-govern, and cordially unite, the population of the world",191,1,1
c97a11eaecac3f0c900ddf44d7e14dd1,Robert Owen: Kommunitarismus als Weg zu einer gerechteren Gesellschaft,70,1,1
cb04d1ac5ee3565ea101af2b0871e9b0,Genitrix,8,1,1
67c0b38d5852837f97d5de3f18ecae00,"Bericht uber die Thatigkeit der Schlafkrankheits-Expedition...: Bugalla, 27th Nov., 1906; [Sese bei Entebbe (Uganda) den 25th April 1907; Sese den 5th Sept. 1907]",162,1,1
d533b999704f19735a02ec208b157b58,"Life and times of William Laud, Archbishop of Canterbury",56,1,1
2947369d954a03b553d918b042dc012b,"The abridgement of the Gardeners dictionary: containing the best and newest methods of cutlivating and improving the kitchen, fruit, flower garden, and nursery; as also for performing the practical parts of husbandry: together with the management of vineyards, and the methods of making wine in England. In which likewise are included, directions for propagating and improving, from real practice and experience, pasture lands and all sorts of timber trees.",457,1,1
d6391ed6b39a1f3d4e83b79de0509bc6,"The Peak country: painted by W. Biscombe Gardner, described by A.R. Hope Moncrieff. With 24 full-page illustrations in colour",125,1,1
796e8e68ea597a67d0523ba145024d9b,Woodrow Wilson and the lost peace,33,1,1
2d5960756798daeda9f8d52b76513e16,"Defences of Unitarianism for the year 1786: containing letters to Dr. Horne, dean of Canterbury; to the young men, who are in a course of education for the Christian ministry, at the Universities of Oxford and Cambridge; to the Rev. Dr. Price; and to the Rev. Mr. Parkhurst; on the subject of the person of Christ.",314,1,1
116bd0d0f556ee67cbf409637249dafb,"Three letters to Dr. Price containing remarks on his Observations on the nature of civil liberty, the principles of government, and the justice and policy of the war with America ...",182,1,1
179776a4b9e59e033193daf895edd14a,Black's guide to Sussex and its watering places,47,1,1
58b065884ed0a5a4df0f2a9314bfbcd5,Maya Angelou's I know why the caged bird sings,46,1,1
64ff637022bc773d1c6ec1c57ebfbfdf,"A review of the principal questions in morals: Particularly those respecting the origin of our ideas of virtue, its nature, relation to the deity, obligation, subject-matter, and sanctions",188,1,1
7719b63055f55f793014b81993db36d0,Anthroposophie und Christentum: eine systematische Darstellung ihrer Beziehung im Blick auf neuzeitliche Naturerfahrung,119,1,1
9f93bf65eab4181baa9d0b9d025ab6c9,"The dramatic works of William Shakspeare: from the text of Johnson, Stevens, and Reed ; with glossarial notes, his life, and a critique on his genius & writings",160,1,1
248e666bfb47bd94bfbf75869d32a2ce,An answer to The brief account of the elections in the north of Britain: with some account of the new division there,116,1,1
317a025e9a7ec996cc475da1b0bf0198,"The tin woodman of Oz: a faithful story of the astonishing adventure undertaken by the Tin Woodman, assisted by Woot the Wanderer, the Scarecrow of Oz, and Polychrome, the Rainbow's daughter",190,1,1
df07d92c4dd5e3a41934cf8c525e951a,Horace Walpole's correspondence with Mary and Agnes Berry and Barbara Cecilia Seton,83,1,1
8b6d8646754afebdb92fc24c5d7592f,Robert Owen: aspects of his life and work,41,1,1
7654d9985c24b5cfe94ae6659b2a9223,A brief account of the elections in the north of Britain: with some account of the new divisions there,102,1,1
8b207ea8396c618dcd32d7493908c8ff,Der andere Anfang in der Geschichte des Seins: Wege zu einem anderen Denken bei Martin Heidegger und Rudolf Steiner,115,1,1
fa776ae67e87b1a2165ff75752da6f4e,Space,5,1,1
103ae4dc21024cfa038730738f99afe9,Shiki; 史記,9,1,1
385fc54ecfdc5c57a64061d5c309a459,[Theological Miscellany],24,1,1
30e9fd7b81985f6984e8a4e95e6e46a8,Lun shuo huang zheng zhi: Lun shuo huang zheng zhi; 论说谎政治: Lun shuo huang zheng zhi,83,1,1
f5edf39e4cea9c2932fefb777fe8af3b,Shiki Tōgen shō no kenkyū; 史記桃源抄の硏究,38,1,1
43691037f756d5e3bd9529f2ec092c57,Mike Kelley,11,1,1
63a6722562642adb5793f51232209b33,The thinking spirit: Rudolf Steiner and romantic theory : a collection of texts with notes,90,1,1
59e9b6bb3342cf0f3de08112b8b86371,"Jessica Stockholder: Witte de With, center for contemporary art, Rotterdam, June 15 juni-July 28 juli 1991, the Renaissance Society at the University of Chicago, October 1 oktober-November 10 november 1991",205,1,1
2cae25dd1d3c917c59cbebfa49e0a083,Robert Koch: der Schöpfer der modernen Bakteriologie,53,1,1
b7847e8fdcc8990a4adac9ce2f98247c,"The poems of Elizabeth Barrett Browning: a new ed., carefully corrected by the last London ed. : with an introductory essay [by H.T. Tuckerman]",143,1,1
baab2eb347658e75595ad87ecf0b01f2,"An address delivered at the Berry Street Conference, May 25, 1831",65,1,1
e8cc5a7fb6f5d4cf80f0ff6055f18899,Robert Koch et la bactériologie de son temps: conférence donnée au Palais de la découverte le 30 mars 1968,110,1,1
e8b2661456a8db94e9ea1b724ae778c9,Robert Koch: I. Teil 1843-1882,30,1,1
306e20c98a411ca943ea3c1868936c6c,Robert Koch,11,1,1
e618d0d7825d6dc5f3ae62c20bad2648,Huntingtower,12,1,1
dfa412f87859ff04567ad299e5df585e,O arco-íris branco: ensaios de literatura e cultura,52,1,1
13a99917d82e460903a7bf83af40a1c5,Archäologie und Photographie: fünfzig Beispiele zur Geschichte und Methode,76,1,1
364fc0197c29065e215ef6bf91c09bef,The usefulness of consideration in order to repentance: A sermon,64,1,1
72fa3f5446540a51ab5ac7b513a19b47,You seng bo dao huang quan; 由僧鉢到皇權,34,1,1
2275cdfd70cf82b001ef597282785e87,"Piano quintet, op. 34",21,1,1
a26fe6fe982cf52a00310d898d02b6a5,"Trio in E flat, K498: Kegelstatt",32,1,1
ea5ed5fdac279e4194c1b72f34d9ce3d,"Construction and Repair of Churches and Synagogues in Islamic Law: a Treatise by Taqi Al-Din 'Ali B. 'Abd Al-Kafi Al-Subki (Middle East, Judaica, Christianity)",159,1,1
516370c1eef62011d4536f1bf5448588,"Federal George. Letter from the Assistant Clerk of the Court of Claims transmitting a copy of the conclusions of law and of fact in the French spoliation cases relating to the vessel Federal George, Benjamin Tilton, master. March 17, 1904. -- Referred to the Committee on Claims and ordered to be printed.",305,1,1
2ab77b3dfaea9ee9bbd358c7b15651d8,"Brig Industry. Letter from the Assistant Clerk of the Court of Claims, transmitting the conclusions of fact and of law and the findings of the court in the French spoliation claims relating to the vessel brig Industry, William Massey, master. December 4, 1902. -- Referred to the Committee on Claims and ordered to be printed.",326,1,1
a378b5dde76e5bb1f9241b14bdafd263,"Brig Clio. Letter from the Assistant Clerk of the Court of Claims, transmitting a copy of the conclusions of fact and law in the case of brig Clio, R.M. Ball, master, against the United States. April 10, 1900. -- Referred to the Committee on Claims and ordered to be printed",274,1,1
fe92fd7fd7185b8090426076b6fa2655,"Brig Thetis. May 3, 1900. -- Referred to the Committee on Claims and ordered to be printed.",91,1,1
550737498f087373dbe3a68fdc5e68d2,"Schooner Little Will. April 19, 1900. -- Referred to the Committee on Claims and ordered to be printed.",103,1,1
b27a66fa16890927f90549014a126157,"Vessel Pomona. Letter from the Assistant Clerk of the Court of Claims, transmitting a copy of the conclusions of law and fact in the French spoliation cases relating to the vessel Pomona, Reuben Coffin, master, against the United States. February 26, 1903. -- Referred to the Committee on Claims and ordered to be printed.",322,1,1
2021a6dbdb627c50ee4aa9bbf1c93b2a,"Sloop Hope. Letter from the Assistant Clerk of the Court of Claims, transmitting a copy of the conclusions of fact and law in the French spoliation cases relative to the Sloop Hope, Ezra Merrill, master, against the United States. December 8, 1902. -- Referred to the Committee on Claims and ordered to be printed.",314,1,1
ee30edbc862ca64da3a74106ba384ddc,"Spoliation claims. Letter from the Assistant Clerk of the Court of Claims, transmitting conclusions of fact and law in certain spoliation cases. December 21, 1888. -- Referred to the Committee on War Claims and ordered to be printed.",233,1,1
423ec01496da983bf34128362fdf209d,"Schooner Ariel. Letter from the Assistant Clerk of the Court of Claims, transmitting a copy of the conclusions of fact and law in the French spoliation cases relating to the Schooner Ariel against the United States. January 30, 1902. -- Referred to the Committee on Claims and ordered to be printed.",299,1,1
b06e1942d687ef9c6ffc31a26aa4cf70,"In the Senate of the United States. June 20, 1892. -- Referred to the Committee on Claims and ordered to be printed. The President pro tempore presented the following communication from the Assistant Clerk of the Court of Claims, transmitting the conclusions of fact and of law in the French spoliation claims relating to the ship Juliana and schooner Union.",358,1,1
164ba7a68305b276f832a8ab7db06bd7,"Ship Venus. Letter from the Assistant Clerk of the Court of Claims transmitting a copy of the conclusions of law and of fact in the French spoliation cases relating to the vessel ship Venus, Henry Dashiell, master. December 21, 1904. -- Referred to the Committee on Claims and ordered to be printed.",299,1,1
8b312bbc42d5a68570bfe78e850964d9,Strawberry Hill,15,1,1
20628f9c94baddaa6cf0a5f0b9bc6de2,Coming out of a country theatre,31,1,1
78fc1a457cf5d0abc2489bf067819368,"In the Senate of the United States. April 23, 1856. -- Ordered to be printed. Mr. Mason made the following report. (To accompany Bill S. 259.) The Committee on Foreign Relations, to whom were referred the petitions of William K. Jennings and Aphia Jennings, Henry A. Wise, Ann Robinson, Edward Rudd, and Mary Martin, severally asking compensation for slaves taken and carried away by the British during the War of 1812, out of the fund provided for under the first article of the Treaty of Ghent, having had the same under consideration, respectfully report",557,1,1
483c8ec7b5fa96f7c866df10c5755382,"In the Senate of the United States. March 8, 1860. -- Ordered to be printed. Mr. Mason made the following report. (To accompany Bill S. 259.) The Committee on Foreign Relations, to whom were referred the petitions of William K. Jennings and Aphia Jennings, Henry A. Wise, Ann Robison, Edward Rudd, Mary Martin, and Benjamin Hodges, severally asking compensation for slaves taken and carried away by the British during the War of 1812, out of the fund provided for under the first article of the Treaty of Ghent, having had the same under consideration, respectfully report",572,1,1
4c8bd7ac13589583596a4796398a29e6,The teacher development continuum in the United States and China: summary of a workshop,87,1,1
5dd587f64c0ae689485dcaa349554b14,Toward an integrated science of research on families: workshop report,69,1,1
7a5ce5e19bac74348449ff773b75ed25,The emerging threat of drug-resistant tuberculosis in southern Africa: global and local challenges and solution : summary of a joint workshop,141,1,1
ba6b36676ac5c9c956fa410e01f5af2e,Hu Yinglin nian pu; 胡應麟年譜,25,1,1
1cf939f1e74ee47d721cd75b9f7033cb,"In Senate of the United States. January 13, 1843. Ordered to be printed. -- To accompany Bill H.R. 355. Mr. Williams submitted the following report: The Committee on Naval Affairs, to whom was referred House Bill (No. 355) for the relief of William Allen",254,1,1
cff6e7511f3cc2d7218f5b30942df404,Midnight cowboy: original motion picture score,46,1,1
1b4af2e34186de39731a55841f89dbbe,"In the Senate of the United States. January 23, 1860. -- Ordered to be printed. Mr. Saulsbury submitted the following report. The Committee on Pensions, to whom was referred the petition of William Allen, a pensioner of the State of Maine, praying to be allowed arrears of pension, beg leave to report...",304,1,1
52e58c2691d510ab9a7d0a6134fcb283,"Francis E. Stevens. January 30, 1906. -- Ordered to be printed",62,1,1
f375e1b39ee809e512fafad04f95e346,"Stephen W. Neal. April 27, 1906. -- Ordered to be printed",57,1,1
d4d56aa22b4ac5b8dc4ea7c3fda1d8b1,"Abraham S. Brown. March 19, 1906. -- Ordered to be printed",58,1,1
6945eba673e063c6e3975bfb691f7d35,"Ellen S. Cushman. April 25, 1906. -- Ordered to be printed",58,1,1
c3489946939933f407a1243dded3ee77,"Hannah Peavey. February 11, 1907. -- Ordered to be printed.",59,1,1
bb47dca424c4ec9c63bb818db341655a,"Mary E. O'Hare. April 27, 1906. -- Ordered to be printed",56,1,1
968594b30b06913d794d5404078d1e87,"James O. Tobey. March 6, 1906. -- Ordered to be printed",55,1,1
e02e5c9be4f24f64353dfee475ee6c78,"Ezekiel Morrill. December 10, 1906. -- Ordered to be printed.",61,1,1
af2b2e8e9033b2299669a2f3b5707bfc,"Thomas B. Manning. February 5, 1907. -- Ordered to be printed",61,1,1
9fa328389e2cdf4cec16b7780ab539b9,"The Catskill Mountains and the region around: their scenery, legends and history : with sketches in prose and verse by Cooper, Irving, Bryant, Cole and others",158,1,1
1085089b4371c558ae0f0887fc26a5b6,"William Faulkner. January 7, 1907. -- Committed to the Committee of the Whole House and ordered to be printed.",110,1,1
a908ac749ecdfc4e8b90d8f997d42a72,"William Faulkner. January 25, 1907. -- Ordered to be printed.",61,1,1
7dedfa2d612da387a6f5873221002e60,The laughing audience,21,1,1
83281f2a554a02fb896b3204a9e07949,Together,8,1,1
40716fea27e129641fde4354b9c069b4,Pelleas & Melisande: op. 5,26,1,1
d704c07b531808e24c6c8db6fbce1acb,"Carl Schuricht conducts Emil Nikolaus von Rezniček, Richard Strauss, Hans Pfitzner, Max Reger",94,1,1
f0ec03a02cf9ae5dcfc04915799a8a2c,Martha Argerich: live at the Lugano Festivals 2002-2004,55,1,1
7d1df8edaa6111d38b9d92d63464d37a,"Overture, Rienzi",16,1,1
54b3ad725d9a822c1840d44c065f3f3d,Horace Walpole collection,25,1,1
a05b22ed3f6bd5223390b2cde3ee4b18,"William Allen and Isaac Garman. May 17, 1900. -- Committed to the Committee of the Whole House and ordered to be printed.",121,1,1
a404c4d700a1bd69ab7cc07c791e3d4d,"William Allen. February 20, 1901. -- Ordered to be printed.",59,1,1
e96898a8733178a2e06a9a184ae837d7,That this,9,1,1
7a92e986a752e736575b8adc0d457673,Defence of the national democracy against the attack of Judge Douglas: constitutional rights of the states,106,1,1
ddd1e0a4c34f1ef0680a286b58caa4bb,"William Dustin. February 20, 1905. -- Ordered to be printed.",60,1,1
11ae2bc48b9a02923586f7fd7d4f2c86,[British theatrical and literary prints],40,1,1
9f8c3db46968e7d4a3d16cfbe30d98f3,"Edward Everett. (To accompany Bill H.R. No. 107.) February 13, 1850",67,1,1
2ad8872d8bca11fe94c575b9bc3635bf,"Edward Everett. (To accompany Bill H.R. No. 50.) January 6, 1852",64,1,1
6dbb80dfcc359bbdbf2866bfc5e0f929,"In the Senate of the United States. June 14, 1888. -- Referred to the Committee on Foreign Relations and ordered to be printed. Mr. Morgan submitted the following resolution: Resolved, that the President be requested to send to the Senate, if it is not incompatible with the public interests...",294,1,1
209bd7e2bc69ade7ce1451167d1b8f1,Free and friendly remarks on a speech lately delivered to the Senate of the United States,89,1,1
f0548ff939f77131c0cb60799a164eb3,"Speech of the Hon. Thomas Morris, of Ohio: in the Senate of the United States, February 6, 1839, in reply to the Hon. Henry Clay.",129,1,1
d15cc80f5286b6420815c7c0e3f8549d,"Pledge of the U. States to the governments of Mexico and S. America. Message from the President of the United States, transmitting the information required by the resolution of the House of Representatives of the 27th instant, in relation to the instructions given to the minister of the U. States to the government of Mexico; as also in relation to any pledge on the part of the United States to the governments of Mexico or Southern America, &c. March 30, 1826. Read, and laid upon the table",493,1,1
fa077a7f4485c52322994774f7f41cec,The Junius tracts,17,1,1
63c119668c158ea9d7b43afcbf859d95,"In the Senate of the United States. February 11, 1891. -- Ordered to be printed. Mr. Spooner, from the Committee on Claims, submitted the following report: (To accompany H.R. 2617.) The Committee on Claims, to whom was referred the Bill (H.R. 2617) for the relief of Henry Clay and others, owners and crew of the whaling schooner Franklin, of New Bedford, Mass., having had the same under consideration, respectfully report",423,1,1
35e695fefbf89b803586a47fafd99a4,"Henry Clay and others. May 3, 1890. -- Committed to the Committee of the Whole House and ordered to be printed.",111,1,1
df7c1033d84efdefca0c87f255711746,At the brink of infinity: poetic humility in boundless American space,69,1,1
78a9da1b64e6f26d86e373dc5791a47d,Spoken Arts treasury of 100 modern American poets reading their poems,69,1,1
9ee70ffad8ef69bd837a7824c3fbdba4,"Fannie Frost. June 7, 1902. -- Committed to the Committee of the Whole House and ordered to be printed.",103,1,1
ddd4c8ee8d622280ce8cfc6aa646dcc2,"Fannie Frost. May 19, 1902. -- Ordered to be printed.",53,1,1
f752fcf5d1efba01bfd06a2d889361d0,"James A. Haley. February 24, 1888. -- Committed to the Committee of the Whole House and ordered to be printed",109,1,1
19ac03b03a3c7f7b31a67ff373d4a12e,"In the Senate of the United States. April 2, 1888. -- Ordered to be printed. Mr. Sawyer, from the Committee on Pensions, submitted the following report. (To accompany Bill H.R. 509.) The Committee on Pensions, to whom was referred the Bill (H.R. 509) granting a pension to James A. Haley, have examined the same and report",322,1,1
486e54b73355c458da9e76a2c3322894,"Joseph Hall. (To accompany Bill H.R. No. 466.) March 24, 1836",61,1,1
4754c893c2e35d070b3ad212968f267d,"Joseph Hall. (To accompany Bill H.R. No. 32.) December 14, 1837. -- Reprinted",77,1,1
ace2bd66ba7e92d2c146967b9ea4d73f,Zhu Xi yin yue zhu shu ji si xiang yan jiu: Zhuxi yinyue zhushu ji sixiang yanjiu; 朱熹音乐著述及思想研究: Zhuxi yinyue zhushu ji sixiang yanjiu,133,1,1
daa8caf15eba34d264343b743db13953,Rudolf Steiner: the British connection : elements from his early life and cultural development,94,1,1
d7a5c3e0e8d7c820c822c42295934db8,The saving lie: Harold Bloom and deconstruction,47,1,1
cc3c96ebfc3379b647079bca4ce03564,Exhibition of a democratic-transparency: with its effect upon patriotic feelings,80,1,1
907c325b12f4c365de6de2ecab547dca,"United States Bank. May 22, 1834.",33,1,1
435ebb05d7cf6b52b7d4603f241cce65,Robert Owen--social dreamer ...,31,1,1
43003c6904ffe66e3f1f78b4eef956a6,"Speech of Hon. J.P. Benjamin, of La., on the Kansas question: delivered in the Senate May 2, 1856",97,1,1
2752aa02c18a8d79962e94c53297f55a,Casa Guidi: a cycle of five songs for mezzo-soprano and piano,61,1,1
39b2fa509aa0cfb369bb9c278304de01,Five prayers,12,1,1
fa104beff7efc9335dd92f4600dc52fb,Fantasy sonata: (1970) : for violin and piano,45,1,1
61c7f66146f6364694c94125371dccdd,"In the Senate of the United States. January 24, 1888. -- Ordered to be printed. Mr. Sawyer, from the Committee on Post Offices and Post Roads, submitted the following report. (To accompany Bill S. 968.) The Committee, to which was referred a bill for the relief of Leslie Bassett, have carefully examined his claim and are satisfied that the report heretofore made by this Committee is correct",393,1,1
38ad4dc21e20436c692db18d345f74a8,"Leslie Bassett. February 1, 1887. -- Committed to the Committee of the Whole House and ordered to be printed.",109,1,1
b47126709d13d0b06193988e88cfe49d,"Philip Miller. April 28, 1848.",30,1,1
4ed1b18f007783472fe7e9761afa28ff,"Philip Miller. (To accompany Bill H.R. No. 55.) January 6, 1852",63,1,1
bbd8a5e5bd1a5e221b37466e6358e701,The Stained Glass Decades: a Study of Louis Comfort Tiffany (1848-1933) and the Art Nouveau in America. (Volumes I and Ii. Volume Iii,133,1,1
596789eacaae9fb8ade323855c5aa07c,"In the Senate of the United States. May 19, 1886. -- Ordered to be printed. Mr. Blair, from the Committee on Pensions, submitted the following report. (To accompany Bill H.R. 5411.) The Committee on Pensions, to whom was referred the Bill (H.R. 5411) granting a pension to John Butler, have examined the same, and report",320,1,1
1422f7a41d6ee0312a688f4d7f3c10b5,"John Butler. April 20, 1886. -- Committed to the Committee of the Whole House and ordered to be printed.",104,1,1
375ce0020cc7a816a7c027f136d99e57,"Charlotte Butler. (To accompany Bill H.R. No. 226.) January 21, 1858",68,1,1
9a228edc302b4f6494b0c292c5826f59,"John Butler -- widow of. April 6, 1860. -- Ordered to be printed.",65,1,1
5290e3df2714ebad67230e886d665acf,"Ben Bagley's DeSylva, Brown and Henderson revisited",51,1,1
ce4ff1a5b75e8f80411ee946f4402341,Hudibras encounters the Skimmington,35,1,1
617ef81359e44dd58acf772a0cb1d34b,Hudibras and the lawyer,23,1,1
f761b45549e1d6df4c09cfb41844c316,"Samuel Butler. (To accompany Bill H.R. No. 175.) February 28, 1844",66,1,1
319a8c76dc906798163e9c1c2f876134,"In Senate of the United States. June 11, 1844. Submitted, and ordered to be printed. Mr. Bates made the following report: (To accompany Bill H.R. 175.) The Committee on Pensions, to whom was referred the House bill for the relief of Samuel Butler",246,1,1
3c4d5de9ddae36f5f256a6fb34d2fc4,"Samuel Butler. February 13, 1849.",33,1,1
c7011e8e17cb4361934c44a9d2b6cc67,"Samuel Butler. May 3, 1842.",27,1,1
b2b92a34011e06f43f63894e158abcf5,"Samuel Butler. (To accompany Bill H.R. No. 237.) January 27, 1834",65,1,1
7981a6b04a2f4f260024b930f4f7443,"Samuel Butler. April 4, 1840. Laid on the table.",48,1,1
e8b2ba7e9ae7d98d256931f66abe4b0a,Robert and Elizabeth,20,1,1
9d34612900dd4b8a6d4ca2074c53ae7,"Henry Sanborn. March 26, 1906. -- Ordered to be printed.",56,1,1
fae5ff62b4685c6342852ba8e685cdaa,"George C. Limpert. February 5, 1907. -- Ordered to be printed",61,1,1
4a093f9ca6577030421b2ba85f647c35,"B. Jackman. March 8, 1904. -- Ordered to be printed",51,1,1
f4fe666bfc375406b43e9c2219d8d72a,"Legal guardian of John Buchan and Lawrence Gillingham, minors. February 20, 1946. -- Ordered to be printed.",107,1,1
a5c73c4a0a37eb59cd46fe5ce0a863a,Yomitsugareru shiki: Shiba Sen no denki bungaku; 読み継がれる史記: 司馬遷の伝記文学,67,1,1
f92f2d5859b7289c583a5b3926fb0246,"Amending the Agricultural Adjustment Act of 1938. July 22, 1939. -- Ordered to be printed.",90,1,1
bd2700e6e23c48060705f23f192f2bf7,"Worley cooperation with school board, Kootenai County, Idaho. May 13, 1935. -- Ordered to be printed.",101,1,1
45dbf866bdeac4651665296afc122540,"Cleveland State Bank of Cleveland, Miss. February 2, 1924. -- Committed to the Committee of the Whole House and ordered to be printed.",134,1,1
b8ba414e00889bafb620185f05bc6d95,"Indian service, Alaska, regarding appropriations made for the Indian service of supplies and materials for resale. February 3 (legislative day, February 2), 1942. -- Ordered to be printed.",188,1,1
bf664941c89089b504288d0cb26a5770,"Provide revenues from sale of power, San Carlos project, Arizona. June 1 (calendar day, June 5), 1936. -- Ordered to be printed.",128,1,1
aaab2018490a75f70e1187d9b736fdb3,"Old National Bank of Martinsburg, Martinsburg, W. Va. February 2, 1924. -- Committed to the Committee of the Whole House and ordered to be printed",146,1,1
c0f11ef6a7b10e62a0e6e5da092142a9,"Investigation of the production of agricultural crops. November 29 (legislative day, November 27), 1950. -- Ordered to be printed.",130,1,1
d4e25c8561b7dbdfd57bdfbe002d6565,"""Acquisition of Indian Lands for the Central Valley Project, California."" May 1, 1941. -- Ordered to be printed.",112,1,1
62569c14bbbae250f4a9b8a45506b1bc,"Amending California Indian Jurisdictional Act. August 19, 1941. -- Ordered to be printed.",89,1,1
372cd3f0e998dc4293800f9b8a26ade6,"Authorizing the delegation of certain authority within the Department of Agriculture. May 22 (legislative day, May 19), 1939. -- Ordered to be printed.",151,1,1
2ee26ac4e0933ecf473bb5e0d10c9b02,"Claims of the Uncompahgre band of the Ute Indians, Utah. August 16, 1937. -- Ordered to be printed.",99,1,1
281bcc309ffbf5ba46bb7cbb5f78f113,"Providing for the payment of a bonus of 30 cents per bushel on wheat produced and sold between January 1, 1945, and April 18, 1946. July 13 (legislative day, July 5), 1946. -- Ordered to be printed.",198,1,1
e70b494ecf253875acbc4cd7916992b1,"Dormitory properties of the Chickasaw Nation. June 7 (calendar day, June 10), 1937. -- Ordered to be printed.",109,1,1
8e01212a237ea831e3a6f3e03029a53c,"Claims of the Uncompahgre band of the Ute Indians, Utah. April 20 (calendar day, May 11), 1938. -- Ordered to be printed.",121,1,1
2ccd56a8f50d835ba0ea589f98a54584,"C.R. Whitlock. May 13 (calendar day, July 2), 1935. -- Ordered to be printed",76,1,1
8f277d596067475ee44c8fb432a57207,"Authorizing the sale of certain land to William G. Johnson. May 28, 1924. -- Committed to the Committee of the Whole House and ordered to be printed",148,1,1
73eb03c69b4207fbcbff039621ee3fb0,"Regulations with reference to fertilizers or seeds. July 5 (legislative day, May 24), 1943. -- Ordered to be printed.",117,1,1
9ec0172908cd9684111bcbad83525fe5,"Indian Claims Commission Act. March 23, 1937. -- Ordered to be printed.",71,1,1
c6c9a32be976ef087dcc464c56a91c54,"Claims of certain individuals against the Fort Hall Indian irrigation project, Idaho. April 20 (calendar day, May 10), 1938. -- Ordered to be printed.",150,1,1
1f16c1f9f500a6b1128d2866c9384e0b,"Relating to tribal and individual affairs of Osage Indians of Oklahoma. April 17 (calendar day, April 23), 1934. -- Ordered to be printed.",138,1,1
245357534acfef40dde9195755d05d6b,"Legal guardian of John Buchan and Lawrence Gillingham, minors. November 27, 1945. -- Committed to the Committee of the Whole House and ordered to be printed.",157,1,1
a75a57e10d488b8d29097e05f0abad6,"Annual report of the Board of Regents of the Smithsonian Institution showing the operations, expenditures, and condition of the institution for the year ending June 30, 1911",173,1,1
270584799d3412a518d5b97c75066e65,"To authorize payment of expenses of formulating claims of the Kiowa, Comanche, and Apache Indians of Oklahoma. May 10 (calendar day, May 11), 1934. -- Ordered to be printed.",173,1,1
790727c5c4f7973c441e336ce5075c3a,"Annual report of the Board of Regents of the Smithsonian Institution showing the operations, expenditures and condition of the Institution for the year ending June 30, 1910",172,1,1
18efa094259a3ff3303443450330171c,Works for cello and piano,25,1,1
50420c46db1eb94db9dd6d6cd07bb9b1,Clarinet trios,14,1,1
28538e3a2bccb34221568bd8a9bbd126,"Brig ""Sally."" Letter from the Chief Clerk of the Court of Claims transmitting certified copy of the findings of fact and conclusions of law in the French spoliation claims relating to the brig ""Sally,"" in the claims of Martha A. Duvall, administratrix, Archibald Stewart, et al., against the United States. December 10, 1915. -- Referred to the Committee on Claims and ordered to be printed",390,1,1
e629ced0ee717efdb5ce22978351604a,"Schooner ""Three Friends."" Letter from the Chief Clerk of the Court of Claims transmitting certified copy of findings of fact and conclusions of law in the French spoliation claim relating to the schooner ""Three Friends,"" in the case of Sallie M. Buchanan and Josias Pennington, administratrix and administrator of Andrew Buchanan... December 10, 1915. -- Referred to the Committee on Claims and ordered to be printed",416,1,1
